paper_id,title,authors,venue,year,pdf_url,proceedings_url,source_retrieved_date,selection_status,award_status,screening_level,pdf_text_retrieved,caption_candidates_extracted,analyst_caption_reviewed,visual_reviewed,pdf_title_token_check,caption_candidate_count,figure_candidates,caption_window_excerpt,excerpt_note,candidate_window_keyword_tags,retrieval_limitation,selection_note
p0300,Towards Rigorous Interpretations: a Formalisation of Feature Attribution,"Darius Afchar, Vincent Guigue, Romain Hennequin",ICML,2021,https://proceedings.mlr.press/v139/afchar21a/afchar21a.pdf,https://proceedings.mlr.press/v139/,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,False,False,passed_70_percent_threshold,2,"[{""figure"": 1, ""pdf_page"": 1}, {""figure"": 2, ""pdf_page"": 3}]","Intuition of the formalisation Example prediction task with five points pA, ..., pE in R 3 and binary labels blue/red. Note that,",Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,"[""worked_example_or_problem""]","Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0301,Is Retain Set All You Need in Machine Unlearning? Restoring Performance of Unlearned Models with Out-Of-Distribution Images,"Jacopo Bonato*, Marco Cotogni, Luigi Sabetta*",ECCV,2024,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/00004.pdf,https://www.ecva.net/papers.php,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,True,False,passed_70_percent_threshold,3,"[{""figure"": 1, ""pdf_page"": 4}, {""figure"": 2, ""pdf_page"": 7}, {""figure"": 3, ""pdf_page"": 9}]",SCAR overview. A)SCAR scheme B)distillation-trick through J.S. divergence of the logits of Φθ(xj ) and Φ U θ (xj ). C) Representation,Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,"[""method_or_architecture"", ""uncertainty_or_distribution""]","Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0302,Octopus: Embodied Vision-Language Programmer from Environmental Feedback,"Jingkang Yang, Yuhao Dong, Shuai Liu, Bo Li, Ziyue Wang, ChenCheng Jiang, Haoran Tan, Jiamu Kang, Yuanhan Zhang, Kaiyang Zhou, Ziwei Liu*",ECCV,2024,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/00006.pdf,https://www.ecva.net/papers.php,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,False,False,passed_70_percent_threshold,3,"[{""figure"": 1, ""pdf_page"": 1}, {""figure"": 2, ""pdf_page"": 7}, {""figure"": 3, ""pdf_page"": 8}]","Illustration of our vision-language programmer, Octopus, complete a task in GTA environment. Given a task in the form of natural language, Octopus",Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,"[""worked_example_or_problem""]","Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0303,4D Contrastive Superflows are Dense 3D Representation Learners,"Xiang Xu*, Lingdong Kong, Hui Shuai, Wenwei Zhang, Liang Pan, Kai Chen, Ziwei Liu, Qingshan Liu*",ECCV,2024,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/00019.pdf,https://www.ecva.net/papers.php,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,True,False,passed_70_percent_threshold,3,"[{""figure"": 1, ""pdf_page"": 2}, {""figure"": 2, ""pdf_page"": 6}, {""figure"": 3, ""pdf_page"": 7}]","Performance overview of SuperFlow compared to state-of-the-art image-to-LiDAR pretraining methods, i.e., Seal [61], SLidR [82], and PPKT [63], on eleven LiDAR datasets.",Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,"[""method_or_architecture"", ""quantitative_comparison"", ""qualitative_outputs""]","Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0304,ItTakesTwo: Leveraging Peer Representations for Semi-supervised LiDAR Semantic Segmentation,"Yuyuan Liu*, Yuanhong Chen, Hu Wang, Vasileios Belagiannis, Ian Reid, Gustavo Carneiro",ECCV,2024,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/00022.pdf,https://www.ecva.net/papers.php,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,True,False,passed_70_percent_threshold,2,"[{""figure"": 1, ""pdf_page"": 2}, {""figure"": 2, ""pdf_page"": 5}]","The left figure represents the 3D point cloud scan (ground truth of four classes – Car, Pole, Terrain, and Sidewalk) while the",Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,"[""worked_example_or_problem"", ""quantitative_comparison"", ""qualitative_outputs"", ""uncertainty_or_distribution""]","Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0305,Ponymation: Learning Articulated 3D Animal Motions from Unlabeled Online Videos,"Keqiang Sun, Dor Litvak, Yunzhi Zhang, Hongsheng Li, Jiajun Wu*, Shangzhe Wu*",ECCV,2024,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/00029.pdf,https://www.ecva.net/papers.php,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,True,False,passed_70_percent_threshold,2,"[{""figure"": 1, ""pdf_page"": 2}, {""figure"": 2, ""pdf_page"": 5}]",Learning 3D Animal Motions from Unlabeled Online Videos. Given a collection of monocular videos of an animal category sourced from the Internet,Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,"[""method_or_architecture"", ""qualitative_outputs"", ""ablation_or_mechanism""]","Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0306,Robust Fitting on a Gate Quantum Computer,"Frances F Yang*, Michele Sasdelli, Tat-Jun Chin",ECCV,2024,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/00037.pdf,https://www.ecva.net/papers.php,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,False,False,passed_70_percent_threshold,3,"[{""figure"": 1, ""pdf_page"": 6}, {""figure"": 2, ""pdf_page"": 7}, {""figure"": 3, ""pdf_page"": 7}]",Influences versus true residuals for robust linear regression. Note that points with lower influence tend to have lower true residuals. which implies,Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,"[""worked_example_or_problem"", ""efficiency_or_tradeoff""]","Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0307,H-V2X: A Large Scale Highway Dataset for BEV Perception,"Chang Liu*, MingXu zhu, Cong Ma",ECCV,2024,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/00041.pdf,https://www.ecva.net/papers.php,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,False,False,passed_70_percent_threshold,5,"[{""figure"": 1, ""pdf_page"": 1}, {""figure"": 2, ""pdf_page"": 5}, {""figure"": 3, ""pdf_page"": 6}, {""figure"": 4, ""pdf_page"": 7}, {""figure"": 5, ""pdf_page"": 8}]","We introduce H-V2X, the first large scale highway dataset captured from realworld senario and sensors. H-V2X provides synchroized sensor data, vector map,",Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,"[""method_or_architecture"", ""worked_example_or_problem"", ""quantitative_comparison""]","Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0308,Learning Camouflaged Object Detection from Noisy Pseudo Label,"Jin Zhang*, Ruiheng Zhang*, Yanjiao Shi, Zhe Cao, Nian Liu, Fahad Shahbaz Khan",ECCV,2024,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/00051.pdf,https://www.ecva.net/papers.php,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,True,False,passed_70_percent_threshold,4,"[{""figure"": 1, ""pdf_page"": 2}, {""figure"": 2, ""pdf_page"": 4}, {""figure"": 3, ""pdf_page"": 5}, {""figure"": 4, ""pdf_page"": 8}]","Supervision behaviors and outputs: F, P, S, and B denote training with full, point, scribble, and box annotations. GT is the ground",Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,"[""method_or_architecture"", ""quantitative_comparison"", ""efficiency_or_tradeoff""]","Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0309,Weakly Supervised 3D Object Detection via Multi-Level Visual Guidance,"Kuan-Chih Huang*, Yi-Hsuan Tsai, Ming-Hsuan Yang",ECCV,2024,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/00055.pdf,https://www.ecva.net/papers.php,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,False,False,passed_70_percent_threshold,4,"[{""figure"": 1, ""pdf_page"": 2}, {""figure"": 2, ""pdf_page"": 5}, {""figure"": 3, ""pdf_page"": 6}, {""figure"": 4, ""pdf_page"": 7}]","Multi-level visual guidance for weakly-supervised 3D object detection. We propose a framework to learn a 3D object detector from weak labels, e.g.,",Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,"[""method_or_architecture"", ""ablation_or_mechanism"", ""uncertainty_or_distribution""]","Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0310,CLR-GAN: Improving GANs Stability and Quality via Consistent Latent Representation and Reconstruction,"Shengke Sun, Ziqian Luan, Zhanshan Zhao*, Shijie Luo, Shuzhen Han*",ECCV,2024,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/00072.pdf,https://www.ecva.net/papers.php,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,False,False,passed_70_percent_threshold,2,"[{""figure"": 1, ""pdf_page"": 2}, {""figure"": 2, ""pdf_page"": 6}]","Sketch map of the proposed method, we proposed two additional learning objectives to consider D and G as inverse process. The top",Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,"[""quantitative_comparison"", ""qualitative_outputs"", ""uncertainty_or_distribution""]","Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0311,Learn from the Learnt: Source-Free Active Domain Adaptation via Contrastive Sampling and Visual Persistence,"Mengyao Lyu, Tianxiang Hao, Xinhao Xu, Hui Chen*, Zijia Lin, Jungong Han, Guiguang Ding*",ECCV,2024,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/00073.pdf,https://www.ecva.net/papers.php,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,True,False,passed_70_percent_threshold,2,"[{""figure"": 1, ""pdf_page"": 2}, {""figure"": 2, ""pdf_page"": 5}]",(L) Source data-Free Active Domain Adaptation (SFADA) paradigm. Note that the ratio of labeled/unlabeled targets is much lower (≤ 1% or ≤,Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,"[""method_or_architecture"", ""worked_example_or_problem"", ""quantitative_comparison"", ""ablation_or_mechanism"", ""uncertainty_or_distribution""]","Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0312,PromptIQA: Boosting the Performance and Generalization for No-Reference Image Quality Assessment via Prompts,"Zewen Chen, Haina Qin, Juan Wang, Chunfeng Yuan, Bing Li*, Weiming Hu, Leon Wang",ECCV,2024,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/00075.pdf,https://www.ecva.net/papers.php,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,False,False,passed_70_percent_threshold,2,"[{""figure"": 1, ""pdf_page"": 2}, {""figure"": 2, ""pdf_page"": 6}]","Comparison of the typical and prompt-based IQA frameworks. For a dataset M, pairs of images and corresponding scores P M i constitute",Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,"[""method_or_architecture"", ""quantitative_comparison""]","Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0313,Motion Mamba: Efficient and Long Sequence Motion Generation,"Zeyu Zhang, Akide Liu, Ian Reid, RICHARD HARTLEY, Bohan Zhuang, Hao Tang*",ECCV,2024,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/00100.pdf,https://www.ecva.net/papers.php,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,True,False,passed_70_percent_threshold,2,"[{""figure"": 1, ""pdf_page"": 1}, {""figure"": 2, ""pdf_page"": 7}]",Motion Mamba has achieved significantly superior performance on long squence modeling and motion generation efficiency compared with other well-designed state-of-the-art methods such,Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,"[""method_or_architecture"", ""worked_example_or_problem"", ""quantitative_comparison"", ""efficiency_or_tradeoff"", ""uncertainty_or_distribution""]","Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
